system_id,query_id,prompt_sha256,response_sha256,predicted_answer_sha256,raw_response
D,v53e_0561,sha256:1029b67e2ff35a7686cba4c3ae05abad475e573ea2a8fd1d4ae35fe2dcc479f0,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,"{""answer"": ""Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development"", ""external_bake"": true}"
D,v53e_0562,sha256:129d6bd64d982ea08f0513ac74fa59ae363514e0aa1c486ee35f4696104fe21c,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"{""answer"": ""Evidence at README.md:74 supports this bounded audit fact: <a href=\""https://www.rapidproxy.io/?ref=fastapi\"" target=\""_blank\"" title=\""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.\""><img"", ""external_bake"": true}"
D,v53e_0563,sha256:6ab5213f04e8cdcd5ddc13e970ab7989d98d806c884285d5cfe9b23ab74e72b3,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,"{""answer"": ""Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command."", ""external_bake"": true}"
D,v53e_0564,sha256:dea0a74e3fbab12c0f11c7957b6f52270986f138f0af2f1d4bf8457c7f33f6b9,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,"{""answer"": ""Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/)"", ""external_bake"": true}"
D,v53e_0565,sha256:6302abd9e2c299174338f1c2ab428d6bcdda5e46e841b4f4864fca8c6126664c,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"{""answer"": ""Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c"", ""external_bake"": true}"
D,v53e_0566,sha256:42e24dcc25a8f0331813c241635f0f3447e241220d5d14de7f237749a5170fac,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,"{""answer"": ""Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development"", ""external_bake"": true}"
D,v53e_0567,sha256:d393e8bd958165efbc202acc60da587e8c7744eac1145ccd0c272ead745f7819,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"{""answer"": ""Evidence at README.md:74 supports this bounded audit fact: <a href=\""https://www.rapidproxy.io/?ref=fastapi\"" target=\""_blank\"" title=\""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.\""><img"", ""external_bake"": true}"
D,v53e_0568,sha256:d8824b32bd0c0a8d9f00ef9c2c8c6125e31d3f953ca516d6222574dfdc102cba,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,"{""answer"": ""Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command."", ""external_bake"": true}"
D,v53e_0569,sha256:4b4804a09ab8fbd5fd35b7738955fc5663c02c4fa54318c41a035e180bf819f3,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,"{""answer"": ""Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/)"", ""external_bake"": true}"
D,v53e_0570,sha256:4ea6740bc24f3a754e00aa50cbe220f4efb6b76279d31e679d3f070e509f9496,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"{""answer"": ""Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c"", ""external_bake"": true}"
D,v53e_0571,sha256:8b9a79e082c92f93298230152a64b70bcb8d69073fda1cab4d1be56fa19cb9eb,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,"{""answer"": ""Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development"", ""external_bake"": true}"
D,v53e_0572,sha256:7e5957decb5d10a40c576a9c020951c0b40d7097a396c15b67c45da3a39034f2,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"{""answer"": ""Evidence at README.md:74 supports this bounded audit fact: <a href=\""https://www.rapidproxy.io/?ref=fastapi\"" target=\""_blank\"" title=\""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.\""><img"", ""external_bake"": true}"
D,v53e_0573,sha256:d7501b04fa226677a5f67ebec820f83a6d944a0162af6cd9f1b56251218b21ca,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,"{""answer"": ""Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command."", ""external_bake"": true}"
D,v53e_0574,sha256:a0fccd203dccc8b31ebde856ba5e05caa2f8d49cbc8035897b68124218e50a36,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,"{""answer"": ""Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/)"", ""external_bake"": true}"
D,v53e_0575,sha256:caa4861471e6ea16573c0870ac892f7e70ef2db56762f48e8cfbf8588db73fcf,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"{""answer"": ""Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c"", ""external_bake"": true}"
D,v53e_0576,sha256:c276bfbe3b90ac0983c2c3f34aea0e0a3d4eaf35f464d73e66fa71cc364322b2,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,sha256:b3be72cec911817b7a244ff6d660023463fcdcb57a0c88e336d6ed421d438a73,"{""answer"": ""Evidence at README.rst:5 supports this bounded audit fact: Django is a high-level Python web framework that encourages rapid development"", ""external_bake"": true}"
D,v53e_0577,sha256:d3397e280cd7f638387454d611c29e1da4ab2623cd7bf72391cd061815258bb4,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,sha256:de6da4f95887d68bd4657579c3525692bd8a54d400993650e634aac4bb9a3daa,"{""answer"": ""Evidence at README.md:74 supports this bounded audit fact: <a href=\""https://www.rapidproxy.io/?ref=fastapi\"" target=\""_blank\"" title=\""Try RapidProxy for free - Residential Proxies with 90M+ Global IPs. Starting from $0.65/GB for web scraping, automation, and data collection.\""><img"", ""external_bake"": true}"
D,v53e_0578,sha256:14f6af1a55e7557862188e75b302c73dbb9f65b0b2d16691bcfd55fddcd51c1e,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,sha256:cccc49d47fb1175ba216314d334fab7620238cc8d1ede84bd63d68d012110f80,"{""answer"": ""Evidence at README.md:516 supports this bounded audit fact: * `fastapi-cli[standard]` - to provide the `fastapi` command."", ""external_bake"": true}"
D,v53e_0579,sha256:03ccbf1232113fea650cb86700774ad9673979cb5825271d95e819362af685e7,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,sha256:f7b98f48b1aa4893c3317c65a20d30543432d54632a9b30730429f6f46a04535,"{""answer"": ""Evidence at README.md:3 supports this bounded audit fact: [![Version](https://img.shields.io/pypi/v/requests.svg?maxAge=86400)](https://pypi.org/project/requests/)"", ""external_bake"": true}"
D,v53e_0580,sha256:af78695a654b381c0324276fc648b7df29238bc947fee72053954d4604fed6a8,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,sha256:910397da392a322c2cb3dd9a07483010416ffea7f1758ef6723b14ae4ec83b30,"{""answer"": ""Evidence at README.md:60 supports this bounded audit fact: When cloning the Requests repository, you may need to add the `-c"", ""external_bake"": true}"
D,v53e_0581,sha256:531b08f919c498fbbf444f9ee1c40108648c58a99c116a5b806a9a4cc0a5633a,sha256:377d86b6f945c5ead70c3a67c3bc41cf916409ffd3e59071b70cf58d6e079684,sha256:377d86b6f945c5ead70c3a67c3bc41cf916409ffd3e59071b70cf58d6e079684,"{""answer"": ""Evidence at README.rst:22 supports this bounded audit fact: problems, and check out the reference (``docs/ref``) for gory details."", ""external_bake"": true}"
D,v53e_0582,sha256:7e65a6ce7bcb4fcb2f01fd2aab3e3a7f638eea3a7f9c62bb4cb2fb0f83d2ad62,sha256:f9685679a2e88cc2d76f6760f3fdbb69be4d3a38820328c061386c5c8e015cbf,sha256:f9685679a2e88cc2d76f6760f3fdbb69be4d3a38820328c061386c5c8e015cbf,"{""answer"": ""Evidence at README.md:1 supports this bounded audit fact: <p align=\""center\"">"", ""external_bake"": true}"
D,v53e_0583,sha256:cbb164e8f0abc6ba00c562568bf4df26eba977b03b0446fe6bd4c47f8bbb0393,sha256:ee53e698b46083fdf8aabcbab1c28cee320de2309be1c77da64375a10d4b4c20,sha256:ee53e698b46083fdf8aabcbab1c28cee320de2309be1c77da64375a10d4b4c20,"{""answer"": ""Evidence at README.md:206 supports this bounded audit fact: Run the server with:"", ""external_bake"": true}"
D,v53e_0584,sha256:e00be09adc2f81f4e06dfe81b6e675f797fdf464fa90f976d9492b94c94d4da1,sha256:c3f96ad9de3db2973ed6d3961c2692dc05c65c2a4f26a3231025c52d05baf705,sha256:c3f96ad9de3db2973ed6d3961c2692dc05c65c2a4f26a3231025c52d05baf705,"{""answer"": ""Evidence at README.md:309 supports this bounded audit fact: def update_item(item_id: int, item: Item):"", ""external_bake"": true}"
D,v53e_0585,sha256:1073067a182b9c21de53dbb8b32acd03b093886d040cc364c5a3dd397793ae95,sha256:21e3981bc19b4574cadf26c8c6ca3ba5e34e0ec0de7c30690d755c17cfa4a35c,sha256:21e3981bc19b4574cadf26c8c6ca3ba5e34e0ec0de7c30690d755c17cfa4a35c,"{""answer"": ""Evidence at README.md:405 supports this bounded audit fact: * Automatic client code generation systems, for many languages."", ""external_bake"": true}"
D,v53e_0586,sha256:84b2d00303e554e455a29f97a970023e8b6b484f0bdbc1e459a5600baff8e5b6,sha256:6ce8b9623cba9487e42996c03a9649fac82ffd5ea2b7e7210f353d778785e54c,sha256:6ce8b9623cba9487e42996c03a9649fac82ffd5ea2b7e7210f353d778785e54c,"{""answer"": ""Evidence at README.md:1 supports this bounded audit fact: <div align=\""center\""><img src=\""https://raw.githubusercontent.com/pallets/click/refs/heads/stable/docs/_static/click-name.svg\"" alt=\""\"" height=\""150\""></div>"", ""external_bake"": true}"
D,v53e_0587,sha256:5ba399eced149d341b6da5603ab9a9dd129fa3f1eb0a12e1dbb5b66d669fb3bd,sha256:54b3d871b0de7b3a6db8fa08e37004982a7cec82e7ccab188caf961aebcf5b2d,sha256:54b3d871b0de7b3a6db8fa08e37004982a7cec82e7ccab188caf961aebcf5b2d,"{""answer"": ""Evidence at README.md:14 supports this bounded audit fact: Click in three points:"", ""external_bake"": true}"
D,v53e_0588,sha256:03998e186e58d4cdd5cad245a64bf37319e11abcbbbebb8ea05bc43318f4540f,sha256:7fd350aa1f3b3a350885e1c89635b135fb5a592dc328ab539a395772dc144b64,sha256:7fd350aa1f3b3a350885e1c89635b135fb5a592dc328ab539a395772dc144b64,"{""answer"": ""Evidence at README.md:27 supports this bounded audit fact: @click.option(\""--count\"", default=1, help=\""Number of greetings.\"")"", ""external_bake"": true}"
D,v53e_0589,sha256:3171ac22e5b7d229cdf4319a85d858c4b3bcefca674c0b681633ac506f6e6f61,sha256:2ba3fa4e55d82a621ed3285420308dc1fc3b6e4dabc176955b9299d5c1c1cbc6,sha256:2ba3fa4e55d82a621ed3285420308dc1fc3b6e4dabc176955b9299d5c1c1cbc6,"{""answer"": ""Evidence at README.md:31 supports this bounded audit fact: for _ in range(count):"", ""external_bake"": true}"
D,v53e_0590,sha256:c9c5579c7c9d483cc2ad7f2b6d9bbde0ead92d6660358d84794259059bfa1a9d,sha256:267d993ffc2b6a3d3cb60daa2f6e9e0282f82b4f574bf7dc2e071a475ee0a32a,sha256:267d993ffc2b6a3d3cb60daa2f6e9e0282f82b4f574bf7dc2e071a475ee0a32a,"{""answer"": ""Evidence at README.md:49 supports this bounded audit fact: The Pallets organization develops and supports Click and other popular"", ""external_bake"": true}"
D,v53e_0591,sha256:9307c9390ea00a56de1621b1c3d8ace22ab0dda99cb82fe4417d3b1078941888,sha256:d4c247567da665ffbd56cb75c4da19d3479cd1032e2656d57918587f1d4fb6f7,sha256:d4c247567da665ffbd56cb75c4da19d3479cd1032e2656d57918587f1d4fb6f7,"{""answer"": ""Evidence at README.md:58 supports this bounded audit fact: See our [detailed contributing documentation][contrib] for many ways to"", ""external_bake"": true}"
D,v53e_0592,sha256:1f84661c34f6934c83f4e9b5aaadc189cd44fb8a826db7663472d1f4ff4f679e,sha256:8ff27d77caac4697c6434cefb0338c50668b63ce8b0660b83c6c458189bd4e67,sha256:8ff27d77caac4697c6434cefb0338c50668b63ce8b0660b83c6c458189bd4e67,"{""answer"": ""Evidence at README.md:1 supports this bounded audit fact: <div align=\""center\""><img src=\""https://raw.githubusercontent.com/pallets/flask/refs/heads/stable/docs/_static/flask-name.svg\"" alt=\""\"" height=\""150\""></div>"", ""external_bake"": true}"
D,v53e_0593,sha256:9de3bbb991c6ca87404636f8f1c0373d8b5b98813f84a6c1dcd650a3eec568e8,sha256:60b6b233e45460494705288b6f7804c7111be599df34aece9f8c26e4f8ad264e,sha256:60b6b233e45460494705288b6f7804c7111be599df34aece9f8c26e4f8ad264e,"{""answer"": ""Evidence at README.md:9 supports this bounded audit fact: application frameworks."", ""external_bake"": true}"
D,v53e_0594,sha256:5364171b5f9ce994c0dbdf41c0ae707f51757831b28fba9a1269651e0913b560,sha256:bc1c32e41df7c91d3d4e56a241dbdb3dcd82dcfd4fa712671ecdec1001463455,sha256:bc1c32e41df7c91d3d4e56a241dbdb3dcd82dcfd4fa712671ecdec1001463455,"{""answer"": ""Evidence at README.md:30 supports this bounded audit fact: return \""Hello, World!\"""", ""external_bake"": true}"
D,v53e_0595,sha256:cc1bc7a840dadc764a37430a20983ee80fed1dbe78bc60d6127a9dfaeba4bbb3,sha256:00fc3253beb33ff86ae3a504e4a0bf8dc95ca4641fabf59f2b87ced7c2e35dae,sha256:00fc3253beb33ff86ae3a504e4a0bf8dc95ca4641fabf59f2b87ced7c2e35dae,"{""answer"": ""Evidence at README.md:45 supports this bounded audit fact: [please donate today]: https://palletsprojects.com/donate"", ""external_bake"": true}"
D,v53e_0596,sha256:7ba850fc262062171ba2300e03e7c066cb91c65965c8ed59bf9321cfbd80adfb,sha256:3b26bfff67800d19d6bc99f7445f8b3e548617736e9729b2c121f96e3b355942,sha256:3b26bfff67800d19d6bc99f7445f8b3e548617736e9729b2c121f96e3b355942,"{""answer"": ""Evidence at README.md:23 supports this bounded audit fact: {'authenticated': True, ...}"", ""external_bake"": true}"
D,v53e_0597,sha256:2ca930d1afa9cd8f07be5731dc5ca358c3a3970cb09b7a7d14719a4ec4c31ea5,sha256:87eb04083c81ccebd383cfd80429298cda50e8cf68ca952e2ecc02a2792b16be,sha256:87eb04083c81ccebd383cfd80429298cda50e8cf68ca952e2ecc02a2792b16be,"{""answer"": ""Evidence at README.md:46 supports this bounded audit fact: - Sessions with Cookie Persistence"", ""external_bake"": true}"
D,v53e_0598,sha256:f17e17cc9d9f20b849cfb4da568d57c5d3f91962fec24fd9084aa16204e68ea0,sha256:493ed1af3c442c1d55e035c05eeaf8af94b6a4aecdc0d1c21cd8de41b2da8c6d,sha256:493ed1af3c442c1d55e035c05eeaf8af94b6a4aecdc0d1c21cd8de41b2da8c6d,"{""answer"": ""Evidence at README.rst:54 supports this bounded audit fact: .. _GitHub page: https://github.com/pypa/pip"", ""external_bake"": true}"
D,v53e_0599,sha256:7aa99510080d924fed9c10e0cde81c25ca3af2244a16d19f7562aaecbaf0ef90,sha256:778ae2766f8aaadea2b4e67ffc8abebde27afe024374cd82168e8a1fc111fad1,sha256:778ae2766f8aaadea2b4e67ffc8abebde27afe024374cd82168e8a1fc111fad1,"{""answer"": ""Evidence at README.md:3 supports this bounded audit fact: ![Python Logo](https://www.python.org/static/community_logos/python-logo.png \""Sample inline image\"")"", ""external_bake"": true}"
D,v53e_0600,sha256:04d00ccda6ee80b6984b855cb0abaa4ac6931c14726cdb29c3b38b59d5fbe761,sha256:34f3fdf26eac79edd5e251cae5a2513e37036ea07517045d4f4b3f6be85ea6b8,sha256:34f3fdf26eac79edd5e251cae5a2513e37036ea07517045d4f4b3f6be85ea6b8,"{""answer"": ""Evidence at README.md:39 supports this bounded audit fact: [md use]: https://packaging.python.org/specifications/core-metadata/#description-content-type-optional"", ""external_bake"": true}"
D,v53e_0601,sha256:1988904168abc9d1c50b51fea00bec8d45574cb79af7b46558a61480c742ddfa,sha256:be8175513ef56d2f53ac60e7e2b1eb8b7b5485047098529d356d7d21eb9e0e46,sha256:be8175513ef56d2f53ac60e7e2b1eb8b7b5485047098529d356d7d21eb9e0e46,"{""answer"": ""Evidence at README.rst:1 supports this bounded audit fact: .. image:: https://github.com/pytest-dev/pytest/raw/main/doc/en/img/pytest_logo_curves.svg"", ""external_bake"": true}"
D,v53e_0602,sha256:e31051c95a410d07a872d2fef43cf7e43d065e4586afdc7d0a544ab696e83440,sha256:fc4a92c563bb1c3cbe64292345b741841036cc72f72eca3177c54c8154674264,sha256:fc4a92c563bb1c3cbe64292345b741841036cc72f72eca3177c54c8154674264,"{""answer"": ""Evidence at README.rst:139 supports this bounded audit fact: ---------------------"", ""external_bake"": true}"
D,v53e_0603,sha256:c9df03b362ae6b12d9c7e4b557cbd873f9a4e25289ca37a09da489329ac3dfaf,sha256:eb8896f1392074b8facddccd4b759985fa9d9ac1d9afe9358c44ca8d21dfad7d,sha256:eb8896f1392074b8facddccd4b759985fa9d9ac1d9afe9358c44ca8d21dfad7d,"{""answer"": ""Evidence at Doc/README.rst:1 supports this bounded audit fact: Python Documentation README"", ""external_bake"": true}"
D,v53e_0604,sha256:a5bd81b09d17a1fee1e6a7e11227b797db933a960f89757ef81262d2b6ae0ff0,sha256:b6b5369bdc1bf95c99d2219ca49f0c190f3f33a2dbe0164ab462cd3f77d04b5c,sha256:b6b5369bdc1bf95c99d2219ca49f0c190f3f33a2dbe0164ab462cd3f77d04b5c,"{""answer"": ""Evidence at Doc/README.rst:17 supports this bounded audit fact: The documentation is built with several tools which are not included in this"", ""external_bake"": true}"
D,v53e_0605,sha256:9e4c21f8fdf82338feebe29d89185e6715dedbdb8e302491c921e9a2adaca2fb,sha256:e5052249c05b10d85e3c1878d168b1eda80ac194fa8d96f4d06b3685d2782fb6,sha256:e5052249c05b10d85e3c1878d168b1eda80ac194fa8d96f4d06b3685d2782fb6,"{""answer"": ""Evidence at Doc/README.rst:31 supports this bounded audit fact: To get started on Unix, you can create a virtual environment and build"", ""external_bake"": true}"
D,v53e_0606,sha256:87fc309db6dd30501664855e4ee424039c418a89c22e8eeb831dd2a0ab86c134,sha256:99f821a393f6bf4a1e567f9ae52744a246dee9aeb4a803f4594c6aa5cfce3a73,sha256:99f821a393f6bf4a1e567f9ae52744a246dee9aeb4a803f4594c6aa5cfce3a73,"{""answer"": ""Evidence at Doc/README.rst:57 supports this bounded audit fact: * \""venv\"", which creates a virtual environment with all necessary tools"", ""external_bake"": true}"
