query_id,repo_id,owner_repo,audit_type,question,expected_answer,expected_answer_sha256,negative_or_abstain,query_family,source_span_id
v53e_0620,pallets_click,pallets/click,docs_truthfulness,"[v53e:40] In pallets/click, what documentation claim is directly grounded by README.md:14?",Evidence at README.md:14 supports this bounded audit fact: Click in three points:,sha256:54b3d871b0de7b3a6db8fa08e37004982a7cec82e7ccab188caf961aebcf5b2d,0,docs_truthfulness,v53e_0620_span_001
v53e_0621,pallets_click,pallets/click,docs_truthfulness,"[v53e:41] In pallets/click, what documentation claim is directly grounded by README.md:27?","Evidence at README.md:27 supports this bounded audit fact: @click.option(""--count"", default=1, help=""Number of greetings."")",sha256:7fd350aa1f3b3a350885e1c89635b135fb5a592dc328ab539a395772dc144b64,0,docs_truthfulness,v53e_0621_span_001
v53e_0622,pallets_click,pallets/click,docs_truthfulness,"[v53e:42] In pallets/click, what documentation claim is directly grounded by README.md:31?",Evidence at README.md:31 supports this bounded audit fact: for _ in range(count):,sha256:2ba3fa4e55d82a621ed3285420308dc1fc3b6e4dabc176955b9299d5c1c1cbc6,0,docs_truthfulness,v53e_0622_span_001
v53e_0623,pallets_click,pallets/click,docs_truthfulness,"[v53e:43] In pallets/click, what documentation claim is directly grounded by README.md:49?",Evidence at README.md:49 supports this bounded audit fact: The Pallets organization develops and supports Click and other popular,sha256:267d993ffc2b6a3d3cb60daa2f6e9e0282f82b4f574bf7dc2e071a475ee0a32a,0,docs_truthfulness,v53e_0623_span_001
v53e_0624,pallets_click,pallets/click,docs_truthfulness,"[v53e:44] In pallets/click, what documentation claim is directly grounded by README.md:58?",Evidence at README.md:58 supports this bounded audit fact: See our [detailed contributing documentation][contrib] for many ways to,sha256:d4c247567da665ffbd56cb75c4da19d3479cd1032e2656d57918587f1d4fb6f7,0,docs_truthfulness,v53e_0624_span_001
v53e_0625,pallets_flask,pallets/flask,docs_truthfulness,"[v53e:45] In pallets/flask, what documentation claim is directly grounded by README.md:1?","Evidence at README.md:1 supports this bounded audit fact: <div align=""center""><img src=""https://raw.githubusercontent.com/pallets/flask/refs/heads/stable/docs/_static/flask-name.svg"" alt="""" height=""150""></div>",sha256:8ff27d77caac4697c6434cefb0338c50668b63ce8b0660b83c6c458189bd4e67,0,docs_truthfulness,v53e_0625_span_001
v53e_0626,pallets_flask,pallets/flask,docs_truthfulness,"[v53e:46] In pallets/flask, what documentation claim is directly grounded by README.md:9?",Evidence at README.md:9 supports this bounded audit fact: application frameworks.,sha256:60b6b233e45460494705288b6f7804c7111be599df34aece9f8c26e4f8ad264e,0,docs_truthfulness,v53e_0626_span_001
v53e_0627,pallets_flask,pallets/flask,docs_truthfulness,"[v53e:47] In pallets/flask, what documentation claim is directly grounded by README.md:30?","Evidence at README.md:30 supports this bounded audit fact: return ""Hello, World!""",sha256:bc1c32e41df7c91d3d4e56a241dbdb3dcd82dcfd4fa712671ecdec1001463455,0,docs_truthfulness,v53e_0627_span_001
v53e_0628,pallets_flask,pallets/flask,docs_truthfulness,"[v53e:48] In pallets/flask, what documentation claim is directly grounded by README.md:45?",Evidence at README.md:45 supports this bounded audit fact: [please donate today]: https://palletsprojects.com/donate,sha256:00fc3253beb33ff86ae3a504e4a0bf8dc95ca4641fabf59f2b87ced7c2e35dae,0,docs_truthfulness,v53e_0628_span_001
v53e_0629,psf_requests,psf/requests,docs_truthfulness,"[v53e:49] In psf/requests, what documentation claim is directly grounded by README.md:23?","Evidence at README.md:23 supports this bounded audit fact: {'authenticated': True, ...}",sha256:3b26bfff67800d19d6bc99f7445f8b3e548617736e9729b2c121f96e3b355942,0,docs_truthfulness,v53e_0629_span_001
v53e_0630,psf_requests,psf/requests,docs_truthfulness,"[v53e:50] In psf/requests, what documentation claim is directly grounded by README.md:46?",Evidence at README.md:46 supports this bounded audit fact: - Sessions with Cookie Persistence,sha256:87eb04083c81ccebd383cfd80429298cda50e8cf68ca952e2ecc02a2792b16be,0,docs_truthfulness,v53e_0630_span_001
v53e_0631,pypa_pip,pypa/pip,docs_truthfulness,"[v53e:51] In pypa/pip, what documentation claim is directly grounded by README.rst:54?",Evidence at README.rst:54 supports this bounded audit fact: .. _GitHub page: https://github.com/pypa/pip,sha256:493ed1af3c442c1d55e035c05eeaf8af94b6a4aecdc0d1c21cd8de41b2da8c6d,0,docs_truthfulness,v53e_0631_span_001
v53e_0632,pypa_sampleproject,pypa/sampleproject,docs_truthfulness,"[v53e:52] In pypa/sampleproject, what documentation claim is directly grounded by README.md:3?","Evidence at README.md:3 supports this bounded audit fact: ![Python Logo](https://www.python.org/static/community_logos/python-logo.png ""Sample inline image"")",sha256:778ae2766f8aaadea2b4e67ffc8abebde27afe024374cd82168e8a1fc111fad1,0,docs_truthfulness,v53e_0632_span_001
v53e_0633,pypa_sampleproject,pypa/sampleproject,docs_truthfulness,"[v53e:53] In pypa/sampleproject, what documentation claim is directly grounded by README.md:39?",Evidence at README.md:39 supports this bounded audit fact: [md use]: https://packaging.python.org/specifications/core-metadata/#description-content-type-optional,sha256:34f3fdf26eac79edd5e251cae5a2513e37036ea07517045d4f4b3f6be85ea6b8,0,docs_truthfulness,v53e_0633_span_001
v53e_0634,pytest_dev_pytest,pytest-dev/pytest,docs_truthfulness,"[v53e:54] In pytest-dev/pytest, what documentation claim is directly grounded by README.rst:1?",Evidence at README.rst:1 supports this bounded audit fact: .. image:: https://github.com/pytest-dev/pytest/raw/main/doc/en/img/pytest_logo_curves.svg,sha256:be8175513ef56d2f53ac60e7e2b1eb8b7b5485047098529d356d7d21eb9e0e46,0,docs_truthfulness,v53e_0634_span_001
v53e_0635,pytest_dev_pytest,pytest-dev/pytest,docs_truthfulness,"[v53e:55] In pytest-dev/pytest, what documentation claim is directly grounded by README.rst:139?",Evidence at README.rst:139 supports this bounded audit fact: ---------------------,sha256:fc4a92c563bb1c3cbe64292345b741841036cc72f72eca3177c54c8154674264,0,docs_truthfulness,v53e_0635_span_001
v53e_0636,python_cpython,python/cpython,docs_truthfulness,"[v53e:56] In python/cpython, what documentation claim is directly grounded by Doc/README.rst:1?",Evidence at Doc/README.rst:1 supports this bounded audit fact: Python Documentation README,sha256:eb8896f1392074b8facddccd4b759985fa9d9ac1d9afe9358c44ca8d21dfad7d,0,docs_truthfulness,v53e_0636_span_001
v53e_0637,python_cpython,python/cpython,docs_truthfulness,"[v53e:57] In python/cpython, what documentation claim is directly grounded by Doc/README.rst:17?",Evidence at Doc/README.rst:17 supports this bounded audit fact: The documentation is built with several tools which are not included in this,sha256:b6b5369bdc1bf95c99d2219ca49f0c190f3f33a2dbe0164ab462cd3f77d04b5c,0,docs_truthfulness,v53e_0637_span_001
v53e_0638,python_cpython,python/cpython,docs_truthfulness,"[v53e:58] In python/cpython, what documentation claim is directly grounded by Doc/README.rst:31?","Evidence at Doc/README.rst:31 supports this bounded audit fact: To get started on Unix, you can create a virtual environment and build",sha256:e5052249c05b10d85e3c1878d168b1eda80ac194fa8d96f4d06b3685d2782fb6,0,docs_truthfulness,v53e_0638_span_001
v53e_0639,python_cpython,python/cpython,docs_truthfulness,"[v53e:59] In python/cpython, what documentation claim is directly grounded by Doc/README.rst:57?","Evidence at Doc/README.rst:57 supports this bounded audit fact: * ""venv"", which creates a virtual environment with all necessary tools",sha256:99f821a393f6bf4a1e567f9ae52744a246dee9aeb4a803f4594c6aa5cfce3a73,0,docs_truthfulness,v53e_0639_span_001
v53e_0640,python_cpython,python/cpython,docs_truthfulness,"[v53e:60] In python/cpython, what documentation claim is directly grounded by Doc/README.rst:70?",Evidence at Doc/README.rst:70 supports this bounded audit fact: convert them into a single Compiled HTML (.chm) file -- these are popular,sha256:cbcfc29925699f071406fab4e778b307ffcb79402593d87f75582e382d1fdaf6,0,docs_truthfulness,v53e_0640_span_001
v53e_0641,python_cpython,python/cpython,docs_truthfulness,"[v53e:61] In python/cpython, what documentation claim is directly grounded by Doc/README.rst:86?","Evidence at Doc/README.rst:86 supports this bounded audit fact: broken, redirected or malformed, and outputs this information to stdout as",sha256:d8e88f8ce6935a99aeaafc43e8c566e8add436b8fabd742ea820ec7c7b3d7fbf,0,docs_truthfulness,v53e_0641_span_001
v53e_0642,python_cpython,python/cpython,docs_truthfulness,"[v53e:62] In python/cpython, what documentation claim is directly grounded by Doc/README.rst:98?",Evidence at Doc/README.rst:98 supports this bounded audit fact: ``tools/pyspecific.py`` -- pydoc needs these to show topic and keyword help.,sha256:867bd43f7b0cfc3aee882311a41ae55502d503297110b5c5643a53fcb0fcac93,0,docs_truthfulness,v53e_0642_span_001
v53e_0643,tiangolo_typer,tiangolo/typer,docs_truthfulness,"[v53e:63] In tiangolo/typer, what documentation claim is directly grounded by README.md:1?","Evidence at README.md:1 supports this bounded audit fact: <p align=""center"">",sha256:f9685679a2e88cc2d76f6760f3fdbb69be4d3a38820328c061386c5c8e015cbf,0,docs_truthfulness,v53e_0643_span_001
v53e_0644,tiangolo_typer,tiangolo/typer,docs_truthfulness,"[v53e:64] In tiangolo/typer, what documentation claim is directly grounded by README.md:202?","Evidence at README.md:202 supports this bounded audit fact: print(f""Goodbye Ms. {name}. Have a good day."")",sha256:21562cadccb203f1c849cc07c884fe7bd32400546bafa7727619ad4cd163d465,0,docs_truthfulness,v53e_0644_span_001
v53e_0645,tiangolo_typer,tiangolo/typer,docs_truthfulness,"[v53e:65] In tiangolo/typer, what documentation claim is directly grounded by README.md:265?",Evidence at README.md:265 supports this bounded audit fact: ╭─ Options ─────────────────────────────────────────╮,sha256:88b1789473a5cf9c00409ba0a1c35beb57489636fc70b5c4552748110dc6f375,0,docs_truthfulness,v53e_0645_span_001
v53e_0646,tiangolo_typer,tiangolo/typer,docs_truthfulness,"[v53e:66] In tiangolo/typer, what documentation claim is directly grounded by README.md:345?","Evidence at README.md:345 supports this bounded audit fact: And similarly for **files**, **paths**, **enums** (choices), etc. And there are tools to create **groups of subcommands**, add metadata, extra **validation**, etc.",sha256:6c7bcb78a5734a8bd292a7951c1f77fcf9d8ce8ae553c92574018b9c54336a58,0,docs_truthfulness,v53e_0646_span_001
v53e_0647,django_django,django/django,docs_truthfulness,"[v53e:67] In django/django, what documentation claim is directly grounded by README.rst:22?","Evidence at README.rst:22 supports this bounded audit fact: problems, and check out the reference (``docs/ref``) for gory details.",sha256:377d86b6f945c5ead70c3a67c3bc41cf916409ffd3e59071b70cf58d6e079684,0,docs_truthfulness,v53e_0647_span_001
v53e_0648,fastapi_fastapi,fastapi/fastapi,docs_truthfulness,"[v53e:68] In fastapi/fastapi, what documentation claim is directly grounded by README.md:1?","Evidence at README.md:1 supports this bounded audit fact: <p align=""center"">",sha256:f9685679a2e88cc2d76f6760f3fdbb69be4d3a38820328c061386c5c8e015cbf,0,docs_truthfulness,v53e_0648_span_001
v53e_0649,fastapi_fastapi,fastapi/fastapi,docs_truthfulness,"[v53e:69] In fastapi/fastapi, what documentation claim is directly grounded by README.md:206?",Evidence at README.md:206 supports this bounded audit fact: Run the server with:,sha256:ee53e698b46083fdf8aabcbab1c28cee320de2309be1c77da64375a10d4b4c20,0,docs_truthfulness,v53e_0649_span_001
v53e_0650,fastapi_fastapi,fastapi/fastapi,docs_truthfulness,"[v53e:70] In fastapi/fastapi, what documentation claim is directly grounded by README.md:309?","Evidence at README.md:309 supports this bounded audit fact: def update_item(item_id: int, item: Item):",sha256:c3f96ad9de3db2973ed6d3961c2692dc05c65c2a4f26a3231025c52d05baf705,0,docs_truthfulness,v53e_0650_span_001
v53e_0651,fastapi_fastapi,fastapi/fastapi,docs_truthfulness,"[v53e:71] In fastapi/fastapi, what documentation claim is directly grounded by README.md:405?","Evidence at README.md:405 supports this bounded audit fact: * Automatic client code generation systems, for many languages.",sha256:21e3981bc19b4574cadf26c8c6ca3ba5e34e0ec0de7c30690d755c17cfa4a35c,0,docs_truthfulness,v53e_0651_span_001
v53e_0652,pallets_click,pallets/click,docs_truthfulness,"[v53e:72] In pallets/click, what documentation claim is directly grounded by README.md:1?","Evidence at README.md:1 supports this bounded audit fact: <div align=""center""><img src=""https://raw.githubusercontent.com/pallets/click/refs/heads/stable/docs/_static/click-name.svg"" alt="""" height=""150""></div>",sha256:6ce8b9623cba9487e42996c03a9649fac82ffd5ea2b7e7210f353d778785e54c,0,docs_truthfulness,v53e_0652_span_001
v53e_0653,pallets_click,pallets/click,docs_truthfulness,"[v53e:73] In pallets/click, what documentation claim is directly grounded by README.md:14?",Evidence at README.md:14 supports this bounded audit fact: Click in three points:,sha256:54b3d871b0de7b3a6db8fa08e37004982a7cec82e7ccab188caf961aebcf5b2d,0,docs_truthfulness,v53e_0653_span_001
v53e_0654,pallets_click,pallets/click,docs_truthfulness,"[v53e:74] In pallets/click, what documentation claim is directly grounded by README.md:27?","Evidence at README.md:27 supports this bounded audit fact: @click.option(""--count"", default=1, help=""Number of greetings."")",sha256:7fd350aa1f3b3a350885e1c89635b135fb5a592dc328ab539a395772dc144b64,0,docs_truthfulness,v53e_0654_span_001
v53e_0655,pallets_click,pallets/click,docs_truthfulness,"[v53e:75] In pallets/click, what documentation claim is directly grounded by README.md:31?",Evidence at README.md:31 supports this bounded audit fact: for _ in range(count):,sha256:2ba3fa4e55d82a621ed3285420308dc1fc3b6e4dabc176955b9299d5c1c1cbc6,0,docs_truthfulness,v53e_0655_span_001
v53e_0656,pallets_click,pallets/click,docs_truthfulness,"[v53e:76] In pallets/click, what documentation claim is directly grounded by README.md:49?",Evidence at README.md:49 supports this bounded audit fact: The Pallets organization develops and supports Click and other popular,sha256:267d993ffc2b6a3d3cb60daa2f6e9e0282f82b4f574bf7dc2e071a475ee0a32a,0,docs_truthfulness,v53e_0656_span_001
v53e_0657,pallets_click,pallets/click,docs_truthfulness,"[v53e:77] In pallets/click, what documentation claim is directly grounded by README.md:58?",Evidence at README.md:58 supports this bounded audit fact: See our [detailed contributing documentation][contrib] for many ways to,sha256:d4c247567da665ffbd56cb75c4da19d3479cd1032e2656d57918587f1d4fb6f7,0,docs_truthfulness,v53e_0657_span_001
v53e_0658,pallets_flask,pallets/flask,docs_truthfulness,"[v53e:78] In pallets/flask, what documentation claim is directly grounded by README.md:1?","Evidence at README.md:1 supports this bounded audit fact: <div align=""center""><img src=""https://raw.githubusercontent.com/pallets/flask/refs/heads/stable/docs/_static/flask-name.svg"" alt="""" height=""150""></div>",sha256:8ff27d77caac4697c6434cefb0338c50668b63ce8b0660b83c6c458189bd4e67,0,docs_truthfulness,v53e_0658_span_001
v53e_0659,pallets_flask,pallets/flask,docs_truthfulness,"[v53e:79] In pallets/flask, what documentation claim is directly grounded by README.md:9?",Evidence at README.md:9 supports this bounded audit fact: application frameworks.,sha256:60b6b233e45460494705288b6f7804c7111be599df34aece9f8c26e4f8ad264e,0,docs_truthfulness,v53e_0659_span_001
v53e_0660,pallets_flask,pallets/flask,docs_truthfulness,"[v53e:80] In pallets/flask, what documentation claim is directly grounded by README.md:30?","Evidence at README.md:30 supports this bounded audit fact: return ""Hello, World!""",sha256:bc1c32e41df7c91d3d4e56a241dbdb3dcd82dcfd4fa712671ecdec1001463455,0,docs_truthfulness,v53e_0660_span_001
